Year,Month,Day,Date,State,Strength,Injuries,Fatalities,Entire Event,State Segment
1981,5,28,5/28/1981,OK,1,0,0,TRUE,TRUE
1981,5,28,5/28/1981,CO,1,0,0,TRUE,TRUE
1981,5,28,5/28/1981,OK,1,0,0,TRUE,TRUE
1981,5,29,5/29/1981,TX,0,0,0,TRUE,TRUE
1981,5,29,5/29/1981,TX,1,0,0,TRUE,TRUE
1981,5,31,5/31/1981,TX,1,0,0,TRUE,TRUE
1981,5,31,5/31/1981,CO,1,0,0,TRUE,TRUE
1981,5,31,5/31/1981,CO,1,0,0,TRUE,TRUE
1981,5,31,5/31/1981,AR,0,0,0,TRUE,TRUE
1981,6,1,6/1/1981,IL,0,0,0,TRUE,TRUE
1981,6,1,6/1/1981,TX,0,0,0,TRUE,TRUE
1981,6,1,6/1/1981,TX,0,0,0,TRUE,TRUE
1981,6,1,6/1/1981,TX,2,0,0,TRUE,TRUE
1981,6,1,6/1/1981,OK,0,0,0,TRUE,TRUE
1981,6,1,6/1/1981,TX,0,0,0,TRUE,TRUE
1981,6,2,6/2/1981,FL,0,0,0,TRUE,TRUE
1981,6,2,6/2/1981,OK,0,0,0,TRUE,TRUE
1981,6,2,6/2/1981,TX,0,0,0,TRUE,TRUE
1981,6,2,6/2/1981,TX,0,0,0,TRUE,TRUE
1981,6,2,6/2/1981,CO,1,0,0,TRUE,TRUE
1981,6,2,6/2/1981,TX,0,0,0,TRUE,TRUE
1981,6,2,6/2/1981,TX,1,0,0,TRUE,TRUE
1981,6,3,6/3/1981,TX,0,0,0,TRUE,TRUE
1981,6,3,6/3/1981,KS,0,0,0,TRUE,TRUE
1981,6,3,6/3/1981,LA,2,0,0,TRUE,TRUE
1981,6,3,6/3/1981,TX,0,0,0,TRUE,TRUE
1981,6,3,6/3/1981,CO,2,0,0,TRUE,TRUE
1981,6,3,6/3/1981,CO,2,42,0,TRUE,TRUE
1981,6,3,6/3/1981,CO,1,2,0,TRUE,TRUE
1981,6,3,6/3/1981,CO,1,0,0,TRUE,TRUE
1981,6,3,6/3/1981,CO,1,0,0,TRUE,TRUE
1981,6,3,6/3/1981,CO,1,0,0,TRUE,TRUE
1981,6,3,6/3/1981,CO,1,0,0,TRUE,TRUE
1981,6,3,6/3/1981,TX,0,0,0,TRUE,TRUE
1981,6,3,6/3/1981,OK,1,2,0,TRUE,TRUE
1981,6,3,6/3/1981,TX,2,0,0,TRUE,TRUE
1981,6,3,6/3/1981,TX,1,0,0,TRUE,TRUE
1981,6,3,6/3/1981,TX,0,0,0,TRUE,TRUE
1981,6,4,6/4/1981,FL,0,0,0,TRUE,TRUE
1981,6,4,6/4/1981,MO,0,0,0,TRUE,TRUE
1981,6,5,6/5/1981,TX,2,2,0,TRUE,TRUE
1981,6,5,6/5/1981,TX,1,0,0,TRUE,TRUE
1981,6,5,6/5/1981,TX,2,1,0,TRUE,TRUE
1981,6,5,6/5/1981,LA,0,0,0,TRUE,TRUE
1981,6,5,6/5/1981,TX,0,0,0,TRUE,TRUE
1981,6,5,6/5/1981,LA,2,0,0,TRUE,TRUE
1981,6,5,6/5/1981,LA,2,0,0,TRUE,TRUE
1981,6,5,6/5/1981,LA,2,0,0,TRUE,TRUE
1981,6,5,6/5/1981,LA,3,10,0,TRUE,TRUE
1981,6,5,6/5/1981,LA,1,0,0,TRUE,TRUE
1981,6,6,6/6/1981,MS,1,0,0,TRUE,TRUE
1981,6,6,6/6/1981,TN,0,0,0,TRUE,TRUE
1981,6,6,6/6/1981,TN,1,0,0,TRUE,TRUE
1981,6,6,6/6/1981,TN,0,0,0,TRUE,TRUE
1981,6,6,6/6/1981,TN,0,0,0,TRUE,TRUE
1981,6,6,6/6/1981,ME,1,0,0,TRUE,TRUE
1981,6,6,6/6/1981,MS,1,0,0,TRUE,TRUE
1981,6,6,6/6/1981,NC,1,0,0,TRUE,TRUE
1981,6,6,6/6/1981,NC,2,1,0,TRUE,TRUE
1981,6,6,6/6/1981,NC,1,0,0,TRUE,TRUE
1981,6,6,6/6/1981,TX,0,0,0,TRUE,TRUE
1981,6,7,6/7/1981,IA,1,0,0,TRUE,TRUE
1981,6,7,6/7/1981,IA,1,0,0,TRUE,TRUE
1981,6,8,6/8/1981,OH,1,0,0,TRUE,TRUE
1981,6,8,6/8/1981,IL,0,0,0,TRUE,TRUE
1981,6,8,6/8/1981,IN,1,0,0,TRUE,TRUE
1981,6,8,6/8/1981,OH,2,2,0,TRUE,TRUE
1981,6,8,6/8/1981,IL,0,0,0,TRUE,TRUE
1981,6,8,6/8/1981,IL,1,0,0,TRUE,TRUE
1981,6,8,6/8/1981,OH,1,0,0,TRUE,TRUE
1981,6,8,6/8/1981,IN,0,0,0,TRUE,TRUE
1981,6,8,6/8/1981,OH,2,2,0,TRUE,TRUE
1981,6,8,6/8/1981,OH,1,0,0,TRUE,TRUE
1981,6,8,6/8/1981,OH,2,5,0,TRUE,TRUE
1981,6,8,6/8/1981,IL,1,0,0,TRUE,TRUE
1981,6,8,6/8/1981,IL,1,0,0,TRUE,TRUE
1981,6,8,6/8/1981,IL,1,0,0,TRUE,TRUE
1981,6,8,6/8/1981,IL,0,0,0,TRUE,TRUE
1981,6,9,6/9/1981,ND,0,0,0,TRUE,TRUE
1981,6,9,6/9/1981,ND,0,0,0,TRUE,TRUE
1981,6,9,6/9/1981,KY,2,7,0,TRUE,TRUE
1981,6,10,6/10/1981,TX,1,0,0,TRUE,TRUE
1981,6,10,6/10/1981,FL,0,0,0,TRUE,TRUE
1981,6,10,6/10/1981,TX,0,0,0,TRUE,TRUE
1981,6,10,6/10/1981,LA,2,0,0,TRUE,TRUE
1981,6,11,6/11/1981,OK,0,0,0,TRUE,TRUE
1981,6,11,6/11/1981,TX,0,0,0,TRUE,TRUE
1981,6,12,6/12/1981,IA,2,1,0,TRUE,TRUE
1981,6,12,6/12/1981,SD,0,0,0,TRUE,TRUE
1981,6,13,6/13/1981,MN,1,0,0,TRUE,TRUE
1981,6,13,6/13/1981,OH,1,0,0,TRUE,TRUE
1981,6,13,6/13/1981,OH,3,56,4,TRUE,TRUE
1981,6,13,6/13/1981,OH,0,0,0,TRUE,TRUE
1981,6,13,6/13/1981,OH,2,0,0,TRUE,TRUE
1981,6,13,6/13/1981,TX,1,0,0,TRUE,TRUE
1981,6,13,6/13/1981,OH,0,0,0,TRUE,TRUE
1981,6,13,6/13/1981,OH,2,2,0,TRUE,TRUE
1981,6,13,6/13/1981,OH,1,0,0,TRUE,TRUE
1981,6,13,6/13/1981,FL,1,0,0,TRUE,TRUE
1981,6,13,6/13/1981,NE,1,0,0,TRUE,TRUE
1981,6,13,6/13/1981,NE,0,0,0,TRUE,TRUE
1981,6,13,6/13/1981,MN,2,0,0,TRUE,TRUE
1981,6,13,6/13/1981,FL,1,0,0,TRUE,TRUE
1981,6,13,6/13/1981,CO,1,0,0,TRUE,TRUE
1981,6,13,6/13/1981,IN,0,0,0,TRUE,TRUE
1981,6,13,6/13/1981,MN,1,0,0,TRUE,TRUE
1981,6,13,6/13/1981,IA,2,0,0,TRUE,TRUE
1981,6,13,6/13/1981,WI,1,0,0,TRUE,TRUE
1981,6,13,6/13/1981,WI,1,0,0,TRUE,TRUE
1981,6,13,6/13/1981,WI,1,0,0,TRUE,TRUE
1981,6,13,6/13/1981,WI,2,0,0,TRUE,TRUE
1981,6,13,6/13/1981,CO,1,0,0,TRUE,TRUE
1981,6,13,6/13/1981,NE,1,0,0,TRUE,TRUE
1981,6,14,6/14/1981,IA,2,0,0,TRUE,TRUE
1981,6,14,6/14/1981,IA,2,0,0,TRUE,TRUE
1981,6,14,6/14/1981,MN,1,0,0,TRUE,TRUE
1981,6,14,6/14/1981,MN,2,8,0,TRUE,TRUE
1981,6,14,6/14/1981,WI,2,0,0,TRUE,TRUE
1981,6,14,6/14/1981,MN,3,83,1,TRUE,TRUE
1981,6,14,6/14/1981,MN,1,0,0,TRUE,TRUE
1981,6,14,6/14/1981,MI,2,0,0,TRUE,TRUE
1981,6,14,6/14/1981,MN,2,0,0,TRUE,TRUE
1981,6,14,6/14/1981,IA,0,0,0,TRUE,TRUE
1981,6,14,6/14/1981,OK,0,0,0,TRUE,TRUE
1981,6,15,6/15/1981,OK,2,3,0,TRUE,TRUE
1981,6,15,6/15/1981,MO,1,1,0,TRUE,TRUE
1981,6,15,6/15/1981,WI,2,0,0,TRUE,TRUE
1981,6,15,6/15/1981,WI,0,0,0,TRUE,TRUE
1981,6,15,6/15/1981,WI,1,0,0,TRUE,TRUE
1981,6,15,6/15/1981,WI,2,3,0,TRUE,TRUE
1981,6,15,6/15/1981,MO,1,0,0,TRUE,TRUE
1981,6,15,6/15/1981,TX,1,0,0,TRUE,TRUE
1981,6,15,6/15/1981,TX,1,0,0,TRUE,TRUE
1981,6,16,6/16/1981,OH,1,0,0,TRUE,TRUE
1981,6,17,6/17/1981,FL,1,0,0,TRUE,TRUE
1981,6,18,6/18/1981,FL,1,0,0,TRUE,TRUE
1981,6,19,6/19/1981,KS,3,33,1,TRUE,TRUE
1981,6,19,6/19/1981,FL,0,1,0,TRUE,TRUE
1981,6,19,6/19/1981,MO,0,0,0,TRUE,TRUE
1981,6,19,6/19/1981,MO,0,0,0,TRUE,TRUE
1981,6,20,6/20/1981,FL,0,0,0,TRUE,TRUE
1981,6,20,6/20/1981,IL,1,0,0,TRUE,TRUE
1981,6,20,6/20/1981,IL,1,0,0,TRUE,TRUE
1981,6,20,6/20/1981,KS,0,0,0,TRUE,TRUE
1981,6,20,6/20/1981,NE,0,0,0,TRUE,TRUE
1981,6,20,6/20/1981,MI,2,0,0,TRUE,TRUE
1981,6,20,6/20/1981,IL,0,0,0,TRUE,TRUE
1981,6,20,6/20/1981,IL,0,0,0,TRUE,TRUE
1981,6,20,6/20/1981,MO,1,0,0,TRUE,TRUE
1981,6,21,6/21/1981,MO,2,6,1,TRUE,TRUE
1981,6,21,6/21/1981,KS,0,0,0,TRUE,TRUE
1981,6,21,6/21/1981,NE,1,0,0,TRUE,TRUE
1981,6,21,6/21/1981,OH,1,0,0,TRUE,TRUE
1981,6,21,6/21/1981,FL,0,0,0,TRUE,TRUE
1981,6,21,6/21/1981,OH,1,3,0,TRUE,TRUE
1981,6,21,6/21/1981,OH,0,0,0,TRUE,TRUE
1981,6,21,6/21/1981,OH,0,0,0,TRUE,TRUE
1981,6,21,6/21/1981,PA,1,0,0,TRUE,TRUE
1981,6,21,6/21/1981,PA,1,0,0,TRUE,TRUE
1981,6,21,6/21/1981,SD,0,0,0,TRUE,TRUE
1981,6,21,6/21/1981,MN,0,0,0,TRUE,TRUE
1981,6,21,6/21/1981,FL,1,0,0,TRUE,TRUE
1981,6,21,6/21/1981,OH,0,0,0,TRUE,TRUE
1981,6,21,6/21/1981,PA,1,0,0,TRUE,TRUE
1981,6,21,6/21/1981,MN,1,0,0,TRUE,TRUE
1981,6,21,6/21/1981,MN,2,0,0,TRUE,TRUE
1981,6,21,6/21/1981,FL,0,0,0,TRUE,TRUE
1981,6,21,6/21/1981,FL,0,0,0,TRUE,TRUE
1981,6,21,6/21/1981,NJ,1,0,0,TRUE,TRUE
1981,6,21,6/21/1981,WV,2,0,0,TRUE,TRUE
1981,6,21,6/21/1981,MN,0,0,0,TRUE,TRUE
1981,6,21,6/21/1981,MN,0,0,0,TRUE,TRUE
1981,6,21,6/21/1981,MN,1,0,0,TRUE,TRUE
1981,6,21,6/21/1981,OH,1,0,0,TRUE,TRUE
1981,6,21,6/21/1981,MO,0,0,0,TRUE,TRUE
1981,6,21,6/21/1981,MO,0,0,0,TRUE,TRUE
1981,6,21,6/21/1981,MO,0,0,0,TRUE,TRUE
1981,6,21,6/21/1981,MO,0,0,0,TRUE,TRUE
1981,6,21,6/21/1981,IL,1,0,0,TRUE,TRUE
1981,6,21,6/21/1981,IL,1,0,0,TRUE,TRUE
1981,6,21,6/21/1981,IL,3,12,1,TRUE,TRUE
1981,6,21,6/21/1981,MO,0,0,0,TRUE,TRUE
1981,6,21,6/21/1981,MO,0,0,0,TRUE,TRUE
1981,6,21,6/21/1981,IL,0,0,0,TRUE,TRUE
1981,6,21,6/21/1981,IL,0,0,0,TRUE,TRUE
1981,6,21,6/21/1981,IL,0,0,0,TRUE,TRUE
1981,6,22,6/22/1981,OH,1,6,0,TRUE,TRUE
1981,6,22,6/22/1981,MO,1,0,0,TRUE,TRUE
1981,6,22,6/22/1981,PA,1,0,0,TRUE,TRUE
1981,6,22,6/22/1981,NH,2,0,0,TRUE,TRUE
1981,6,22,6/22/1981,LA,2,0,0,TRUE,TRUE
1981,6,22,6/22/1981,MA,3,3,0,TRUE,TRUE
1981,6,22,6/22/1981,NM,1,0,0,TRUE,TRUE
1981,6,22,6/22/1981,WA,1,0,0,TRUE,TRUE
1981,6,23,6/23/1981,LA,0,0,0,TRUE,TRUE
1981,6,23,6/23/1981,SD,1,0,0,TRUE,TRUE
1981,6,23,6/23/1981,MN,1,0,0,TRUE,TRUE
1981,6,23,6/23/1981,MN,0,0,0,TRUE,TRUE
1981,6,23,6/23/1981,MN,2,0,0,TRUE,TRUE
1981,6,23,6/23/1981,LA,0,0,0,TRUE,TRUE
1981,6,23,6/23/1981,MN,0,0,0,TRUE,TRUE
1981,6,23,6/23/1981,MN,0,0,0,TRUE,TRUE
1981,6,23,6/23/1981,MN,2,0,0,TRUE,TRUE
1981,6,23,6/23/1981,SD,0,0,0,TRUE,TRUE
1981,6,23,6/23/1981,NM,1,0,0,TRUE,TRUE
1981,6,23,6/23/1981,WI,1,0,0,TRUE,TRUE
1981,6,23,6/23/1981,SD,0,0,0,TRUE,TRUE
1981,6,23,6/23/1981,SD,0,0,0,TRUE,TRUE
1981,6,23,6/23/1981,MN,2,0,0,TRUE,TRUE
1981,6,23,6/23/1981,IA,1,0,0,TRUE,TRUE
1981,6,24,6/24/1981,FL,0,0,0,TRUE,TRUE
1981,6,24,6/24/1981,FL,0,0,0,TRUE,TRUE
1981,6,24,6/24/1981,KS,0,0,0,TRUE,TRUE
1981,6,24,6/24/1981,IN,1,0,0,TRUE,TRUE
1981,6,25,6/25/1981,FL,0,0,0,TRUE,TRUE
1981,6,25,6/25/1981,FL,0,0,0,TRUE,TRUE
1981,6,27,6/27/1981,ND,0,0,0,TRUE,TRUE
1981,6,28,6/28/1981,TX,0,0,0,TRUE,TRUE
1981,6,28,6/28/1981,MN,1,0,0,TRUE,TRUE
1981,6,28,6/28/1981,MN,1,0,0,TRUE,TRUE
1981,6,28,6/28/1981,KS,0,0,0,TRUE,TRUE
1981,6,28,6/28/1981,ND,0,0,0,TRUE,TRUE
1981,6,29,6/29/1981,KS,0,0,0,TRUE,TRUE
1981,6,29,6/29/1981,MI,1,0,0,TRUE,TRUE
1981,6,29,6/29/1981,KS,0,0,0,TRUE,TRUE
1981,6,29,6/29/1981,NM,1,0,0,TRUE,TRUE
1981,6,29,6/29/1981,KS,0,0,0,TRUE,TRUE
1981,6,29,6/29/1981,MO,0,0,0,TRUE,TRUE
1981,6,30,6/30/1981,OK,1,1,0,TRUE,TRUE
1981,6,30,6/30/1981,KS,0,0,0,TRUE,TRUE
1981,6,30,6/30/1981,KS,0,0,0,TRUE,TRUE
1981,6,30,6/30/1981,NM,0,0,0,TRUE,TRUE
1981,7,1,7/1/1981,ND,0,0,0,TRUE,TRUE
1981,7,1,7/1/1981,ND,0,0,0,TRUE,TRUE
1981,7,2,7/2/1981,FL,0,0,0,TRUE,TRUE
1981,7,2,7/2/1981,KS,1,0,0,TRUE,TRUE
1981,7,3,7/3/1981,KS,1,0,0,TRUE,TRUE
1981,7,3,7/3/1981,SC,0,0,0,TRUE,TRUE
1981,7,4,7/4/1981,NC,1,0,0,TRUE,TRUE
1981,7,4,7/4/1981,VA,1,0,0,TRUE,TRUE
1981,7,4,7/4/1981,TX,0,0,0,TRUE,TRUE
1981,7,4,7/4/1981,IL,0,0,0,TRUE,TRUE
1981,7,4,7/4/1981,TX,0,0,0,TRUE,TRUE
1981,7,4,7/4/1981,TX,0,0,0,TRUE,TRUE
1981,7,5,7/5/1981,NM,1,0,0,TRUE,TRUE
1981,7,5,7/5/1981,AL,0,0,0,TRUE,TRUE
1981,7,5,7/5/1981,TX,0,0,0,TRUE,TRUE
1981,7,7,7/7/1981,TX,1,0,0,TRUE,TRUE
1981,7,8,7/8/1981,OK,1,0,0,TRUE,TRUE
1981,7,8,7/8/1981,FL,1,0,0,TRUE,TRUE
1981,7,8,7/8/1981,FL,1,0,0,TRUE,TRUE
1981,7,9,7/9/1981,FL,0,0,0,TRUE,TRUE
1981,7,9,7/9/1981,FL,0,0,0,TRUE,TRUE
1981,7,9,7/9/1981,FL,0,0,0,TRUE,TRUE
1981,7,10,7/10/1981,LA,1,0,0,TRUE,TRUE
1981,7,10,7/10/1981,ND,0,0,0,TRUE,TRUE
1981,7,10,7/10/1981,MN,0,0,0,TRUE,TRUE
1981,7,10,7/10/1981,MN,0,0,0,TRUE,TRUE
1981,7,10,7/10/1981,MN,0,0,0,TRUE,TRUE
1981,7,14,7/14/1981,KS,1,0,0,TRUE,TRUE
1981,7,14,7/14/1981,NE,1,0,0,TRUE,TRUE
1981,7,14,7/14/1981,WI,1,0,0,TRUE,TRUE
1981,7,15,7/15/1981,FL,0,0,0,TRUE,TRUE
1981,7,15,7/15/1981,FL,1,0,0,TRUE,TRUE
1981,7,15,7/15/1981,ND,1,0,0,TRUE,TRUE
1981,7,15,7/15/1981,ND,0,0,0,TRUE,TRUE
1981,7,16,7/16/1981,OK,1,0,0,TRUE,TRUE
1981,7,16,7/16/1981,MN,0,0,0,TRUE,TRUE
1981,7,17,7/17/1981,ID,1,0,0,TRUE,TRUE
1981,7,17,7/17/1981,KS,1,0,0,TRUE,TRUE
1981,7,18,7/18/1981,NE,0,0,0,TRUE,TRUE
1981,7,19,7/19/1981,KS,2,9,0,TRUE,TRUE
1981,7,19,7/19/1981,KS,1,0,0,TRUE,TRUE
1981,7,19,7/19/1981,SD,1,2,0,TRUE,TRUE
1981,7,19,7/19/1981,NE,1,0,0,TRUE,TRUE
1981,7,19,7/19/1981,KS,1,0,0,TRUE,TRUE
1981,7,20,7/20/1981,PA,2,0,0,TRUE,TRUE
1981,7,20,7/20/1981,WI,1,0,0,TRUE,TRUE
1981,7,20,7/20/1981,WI,0,0,0,TRUE,TRUE
1981,7,20,7/20/1981,MO,2,0,0,TRUE,TRUE
1981,7,20,7/20/1981,WI,1,0,0,TRUE,TRUE
1981,7,20,7/20/1981,MO,1,0,0,TRUE,TRUE
1981,7,20,7/20/1981,MN,0,0,0,TRUE,TRUE
1981,7,20,7/20/1981,PA,2,0,0,TRUE,TRUE
1981,7,20,7/20/1981,NJ,2,0,0,TRUE,TRUE
1981,7,20,7/20/1981,OK,1,5,0,TRUE,TRUE
1981,7,21,7/21/1981,NE,0,0,0,TRUE,TRUE
1981,7,21,7/21/1981,OK,2,0,0,TRUE,TRUE
1981,7,21,7/21/1981,OK,1,0,0,TRUE,TRUE
1981,7,21,7/21/1981,NE,1,0,0,TRUE,TRUE
1981,7,22,7/22/1981,SD,0,0,0,TRUE,TRUE
1981,7,22,7/22/1981,SD,2,0,0,TRUE,TRUE
1981,7,22,7/22/1981,SD,0,0,0,TRUE,TRUE
1981,7,22,7/22/1981,SD,0,0,0,TRUE,TRUE
1981,7,23,7/23/1981,LA,1,0,0,TRUE,TRUE
1981,7,23,7/23/1981,SD,0,0,0,TRUE,TRUE
1981,7,23,7/23/1981,SD,0,0,0,TRUE,TRUE
1981,7,24,7/24/1981,ND,0,0,0,TRUE,TRUE
1981,7,24,7/24/1981,WY,1,0,0,TRUE,TRUE
1981,7,24,7/24/1981,MN,0,0,0,TRUE,TRUE
1981,7,24,7/24/1981,UT,0,0,0,TRUE,TRUE
1981,7,24,7/24/1981,WI,0,0,0,TRUE,TRUE
1981,7,24,7/24/1981,CO,0,0,0,TRUE,TRUE
1981,7,25,7/25/1981,GA,1,0,0,TRUE,TRUE
1981,7,25,7/25/1981,CO,0,0,0,TRUE,TRUE
1981,7,25,7/25/1981,CO,1,0,0,TRUE,TRUE
1981,7,25,7/25/1981,IN,0,0,0,TRUE,TRUE
1981,7,25,7/25/1981,IL,2,0,0,TRUE,TRUE
1981,7,25,7/25/1981,IL,0,0,0,TRUE,TRUE
1981,7,25,7/25/1981,NE,0,0,0,TRUE,TRUE
1981,7,26,7/26/1981,PA,2,0,0,TRUE,TRUE
1981,7,26,7/26/1981,PA,1,0,0,TRUE,TRUE
1981,7,26,7/26/1981,PA,1,0,0,TRUE,TRUE
1981,7,26,7/26/1981,WV,0,0,0,TRUE,TRUE
1981,7,26,7/26/1981,SC,1,0,0,TRUE,TRUE
1981,7,26,7/26/1981,PA,2,0,0,TRUE,TRUE
1981,7,26,7/26/1981,CO,1,0,0,TRUE,TRUE
1981,7,26,7/26/1981,PA,3,2,0,TRUE,TRUE
1981,7,27,7/27/1981,CO,0,0,0,TRUE,TRUE
1981,7,27,7/27/1981,CO,0,0,0,TRUE,TRUE
1981,7,28,7/28/1981,PA,2,4,0,TRUE,TRUE
1981,7,28,7/28/1981,OH,2,8,0,TRUE,FALSE
1981,7,28,7/28/1981,OH,2,5,0,FALSE,TRUE
1981,7,28,7/28/1981,WV,2,3,0,FALSE,TRUE
1981,7,28,7/28/1981,VA,2,0,0,TRUE,TRUE
1981,7,29,7/29/1981,FL,0,0,0,TRUE,TRUE
1981,7,30,7/30/1981,FL,1,0,0,TRUE,TRUE
1981,7,30,7/30/1981,KS,1,0,0,TRUE,TRUE
1981,7,30,7/30/1981,ND,0,0,0,TRUE,TRUE
1981,7,30,7/30/1981,ND,3,0,0,TRUE,TRUE
1981,7,30,7/30/1981,ND,0,0,0,TRUE,TRUE
1981,7,31,7/31/1981,MN,0,0,0,TRUE,TRUE
1981,8,2,8/2/1981,MN,1,0,0,TRUE,TRUE
1981,8,2,8/2/1981,MN,1,0,0,TRUE,TRUE
1981,8,2,8/2/1981,MT,0,0,0,TRUE,TRUE
1981,8,2,8/2/1981,MT,0,0,0,TRUE,TRUE
1981,8,2,8/2/1981,NM,0,0,0,TRUE,TRUE
1981,8,2,8/2/1981,CO,0,0,0,TRUE,TRUE
1981,8,3,8/3/1981,SD,1,0,0,TRUE,TRUE
1981,8,3,8/3/1981,SD,1,0,0,TRUE,TRUE
1981,8,3,8/3/1981,SD,1,0,0,TRUE,TRUE
1981,8,3,8/3/1981,WI,0,0,0,TRUE,TRUE
1981,8,3,8/3/1981,WI,0,0,0,TRUE,TRUE
1981,8,3,8/3/1981,SD,3,0,0,TRUE,TRUE
1981,8,4,8/4/1981,TX,0,0,0,TRUE,TRUE
1981,8,4,8/4/1981,NE,2,0,0,TRUE,TRUE
1981,8,4,8/4/1981,NE,1,0,0,TRUE,TRUE
1981,8,5,8/5/1981,NY,1,0,0,TRUE,TRUE
1981,8,5,8/5/1981,NM,0,0,0,TRUE,TRUE
1981,8,5,8/5/1981,MN,2,0,0,TRUE,TRUE
1981,8,5,8/5/1981,MN,2,0,0,TRUE,TRUE
1981,8,5,8/5/1981,MN,1,1,0,TRUE,TRUE
1981,8,5,8/5/1981,KY,2,1,0,TRUE,TRUE
1981,8,6,8/6/1981,NE,1,0,0,TRUE,TRUE
1981,8,6,8/6/1981,TX,0,0,0,TRUE,TRUE
1981,8,6,8/6/1981,CO,1,0,0,TRUE,TRUE
1981,8,7,8/7/1981,SC,1,0,0,TRUE,TRUE
1981,8,7,8/7/1981,PA,2,0,0,TRUE,TRUE
1981,8,11,8/11/1981,TX,0,0,0,TRUE,TRUE
1981,8,11,8/11/1981,LA,1,2,0,TRUE,TRUE
1981,8,12,8/12/1981,TX,0,0,0,TRUE,TRUE
1981,8,15,8/15/1981,OK,0,0,0,TRUE,TRUE
1981,8,15,8/15/1981,OK,1,0,0,TRUE,TRUE
1981,8,16,8/16/1981,WY,0,0,0,TRUE,TRUE
1981,8,16,8/16/1981,FL,0,0,0,TRUE,TRUE
1981,8,16,8/16/1981,CO,0,0,0,TRUE,TRUE
1981,8,16,8/16/1981,FL,0,0,0,TRUE,TRUE
1981,8,17,8/17/1981,TX,1,0,0,TRUE,TRUE
1981,8,18,8/18/1981,AL,0,0,0,TRUE,TRUE
1981,8,20,8/20/1981,FL,0,0,0,TRUE,TRUE
1981,8,20,8/20/1981,FL,1,0,0,TRUE,TRUE
1981,8,21,8/21/1981,NE,0,0,0,TRUE,TRUE
1981,8,24,8/24/1981,FL,1,0,0,TRUE,TRUE
1981,8,24,8/24/1981,NE,2,0,0,TRUE,TRUE
1981,8,25,8/25/1981,IL,1,0,0,TRUE,TRUE
1981,8,26,8/26/1981,FL,1,0,0,TRUE,TRUE
1981,8,27,8/27/1981,MO,1,0,0,TRUE,TRUE
1981,8,27,8/27/1981,FL,0,0,0,TRUE,TRUE
1981,8,27,8/27/1981,FL,0,0,0,TRUE,TRUE
1981,8,28,8/28/1981,TX,0,0,0,TRUE,TRUE
1981,8,28,8/28/1981,IA,0,0,0,TRUE,TRUE
1981,8,29,8/29/1981,WI,0,0,0,TRUE,TRUE
1981,8,29,8/29/1981,TX,1,0,0,TRUE,TRUE
1981,8,29,8/29/1981,TX,0,0,0,TRUE,TRUE
1981,8,29,8/29/1981,TX,0,0,0,TRUE,TRUE
1981,8,29,8/29/1981,TX,1,0,0,TRUE,TRUE
1981,8,30,8/30/1981,TX,1,2,0,TRUE,TRUE
1981,8,30,8/30/1981,TX,0,0,0,TRUE,TRUE
1981,8,30,8/30/1981,TX,0,0,0,TRUE,TRUE
1981,8,30,8/30/1981,TX,1,0,0,TRUE,TRUE
1981,8,30,8/30/1981,TX,0,0,0,TRUE,TRUE
1981,8,30,8/30/1981,TX,0,0,0,TRUE,TRUE
1981,8,31,8/31/1981,TX,1,0,0,TRUE,TRUE
1981,8,31,8/31/1981,TX,0,0,0,TRUE,TRUE
1981,8,31,8/31/1981,TX,1,0,0,TRUE,TRUE
1981,8,31,8/31/1981,TX,1,2,0,TRUE,TRUE
1981,9,1,9/1/1981,PA,1,0,0,TRUE,TRUE
1981,9,2,9/2/1981,WY,0,0,0,TRUE,TRUE
1981,9,2,9/2/1981,TX,1,0,0,TRUE,TRUE
1981,9,3,9/3/1981,LA,0,0,0,TRUE,TRUE
1981,9,4,9/4/1981,TX,0,0,0,TRUE,TRUE
1981,9,4,9/4/1981,TX,0,0,0,TRUE,TRUE
1981,9,5,9/5/1981,AZ,1,0,0,TRUE,TRUE
1981,9,5,9/5/1981,AZ,1,0,0,TRUE,TRUE
1981,9,5,9/5/1981,AZ,1,0,0,TRUE,TRUE
1981,9,6,9/6/1981,KS,1,0,0,TRUE,TRUE
1981,9,8,9/8/1981,NY,1,0,0,TRUE,TRUE
1981,9,8,9/8/1981,NY,1,0,0,TRUE,TRUE
1981,9,8,9/8/1981,MD,1,0,0,TRUE,TRUE
1981,9,11,9/11/1981,OK,1,0,0,TRUE,TRUE
1981,9,13,9/13/1981,TX,0,0,0,TRUE,TRUE
1981,9,13,9/13/1981,OK,0,0,0,TRUE,TRUE
1981,9,13,9/13/1981,MS,1,0,0,TRUE,TRUE
1981,9,15,9/15/1981,NC,2,0,0,TRUE,TRUE
1981,9,16,9/16/1981,FL,0,0,0,TRUE,TRUE
1981,9,17,9/17/1981,FL,0,0,0,TRUE,TRUE
1981,9,23,9/23/1981,CO,0,0,0,TRUE,TRUE
1981,9,24,9/24/1981,WA,0,0,0,TRUE,TRUE
1981,9,24,9/24/1981,TX,0,0,0,TRUE,TRUE
1981,9,25,9/25/1981,SD,0,0,0,TRUE,TRUE
1981,9,26,9/26/1981,SD,2,0,0,TRUE,TRUE
1981,9,26,9/26/1981,FL,0,0,0,TRUE,TRUE
